394,10,24.41,
254,12,24.90,
351,13,23.93,
276,12,24.90,
292,11,24.90,
239,10,25.39,
237,10,25.39,
244,9,25.39,
238,9,25.88,
243,9,25.88,
240,8,25.88,
242,8,26.37,
239,8,26.37,
244,8,26.37,
237,8,26.37,
245,7,26.86,
242,7,26.86,
244,7,26.86,
244,7,26.86,
241,7,26.86,
238,7,26.86,
245,7,26.86,
244,7,26.86,
241,7,26.86,
241,7,26.86,
255,7,26.86,
