316,7,151.86,
350,9,161.62,
209,9,121.09,
311,8,150.39,
425,8,183.11,
121,8,26.86,
243,8,26.86,
239,8,26.86,
229,8,26.86,
286,8,26.86,
776,8,43.46,
299,7,26.37,
230,8,26.86,
325,8,26.37,
252,8,26.86,
248,8,26.86,
760,8,21.48,
251,8,26.86,
245,7,26.86,
545,7,21.97,
258,7,26.86,
247,7,26.86,
244,7,27.34,
246,7,27.34,
239,7,27.34,
242,7,27.34,
240,7,27.34,
239,8,27.34,
233,8,26.86,
277,8,26.86,
93,8,26.86,
191,8,26.86,
244,8,26.86,
242,8,26.37,
224,8,26.37,
